""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"OTU"	"row2"	"names"	"gs"	"abundance"	"sig"	"pch"
"537"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Filifactor.s__"	9.57204735042245	2.23837445423289	2.90675910054672	0.770058466080619	0.441265212000255	0.517685444246109	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Peptostreptococcaceae"	"g__Filifactor"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Filifactor.s__"	"422295"	"g__Filifactor.s__"	0.000527431007771032	0.285934045897929	19
"538"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__[Weeksellaceae].g__Chryseobacterium.s__"	0.676016064183408	-2.28769810470238	2.988841484218	-0.765412992553175	0.444025658698095	0.519955696988476	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__[Weeksellaceae]"	"g__Chryseobacterium"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__[Weeksellaceae].g__Chryseobacterium.s__"	"219189"	"g__Chryseobacterium.s__"	3.50049802540089e-05	0.284033659005802	19
"539"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Coxiellaceae.g__Rickettsiella.s__"	7.43137079227283	-1.93923126727165	2.58914883830651	-0.748984082560523	0.453866799345954	0.530493661573193	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Legionellales"	"f__Coxiellaceae"	"g__Rickettsiella"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Coxiellaceae.g__Rickettsiella.s__"	"349901"	"g__Rickettsiella.s__"	0.000560878147722685	0.275319800754594	19
"540"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__"	0.631939628218116	-2.21807264627778	2.98984780737704	-0.741868077968715	0.458167268422664	0.533540441970939	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Sphingomonadales"	"f__Sphingomonadaceae"	"g__Sphingobium"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__"	"849761"	"g__Sphingobium.s__"	6.38956563555797e-05	0.272832655791262	19
"541"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__.g__.s__"	0.625936764919898	-2.21946785995375	2.98982716884384	-0.742339852645065	0.457881451639704	0.533540441970939	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__.g__.s__"	"1021984"	"g__.s__"	0.000178076367687574	0.272832655791262	19
"542"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Actinobacillus.s__"	1.06239435283075	1.51466149146697	2.05166102083929	0.738261085082838	0.460355809264191	0.535099925897491	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Actinobacillus"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Actinobacillus.s__"	"109413"	"g__Actinobacillus.s__"	3.44087450507145e-05	0.271565109168359	19
"543"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__[Paraprevotellaceae].g__[Prevotella].s__"	234.405582888694	1.61721893357962	2.20227571658065	0.734339901858692	0.462741604728712	0.536882524823368	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__[Paraprevotellaceae]"	"g__[Prevotella]"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__[Paraprevotellaceae].g__[Prevotella].s__"	"4310396"	"g__[Prevotella].s__"	0.00865538309517807	0.270120731809336	19
"544"	"k__Bacteria.p__Bacteroidetes.c__[Saprospirae].o__[Saprospirales].f__Chitinophagaceae.g__.s__"	0.607534359944484	-2.17705606261539	2.99046339998222	-0.727999567768773	0.466613850881482	0.540380011131128	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__[Saprospirae].o__[Saprospirales].f__Chitinophagaceae.g__.s__"	"854930"	"g__.s__"	0.000335381273139886	0.26730072407637	19
"545"	"k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Stramenopiles.f__.g__.s__"	0.616706751578566	-2.15668110613736	2.99077565590605	-0.721110960589251	0.470841247962159	0.54327836303326	"k__Bacteria"	"p__Cyanobacteria"	"c__Chloroplast"	"o__Stramenopiles"	"f__"	"g__"	"s__"	"k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Stramenopiles.f__.g__.s__"	"2345806"	"g__.s__"	3.63177163339757e-05	0.264977591123797	19
"546"	"k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__.s__"	0.60029585088467	-2.15798626263437	2.99075552347008	-0.721552211706867	0.470569829124022	0.54327836303326	"k__Bacteria"	"p__Bacteroidetes"	"c__Cytophagia"	"o__Cytophagales"	"f__Cytophagaceae"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__.s__"	"891664"	"g__.s__"	0.000301247918358077	0.264977591123797	19
"547"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__succinicans"	0.525718146616891	-1.9503744490328	2.717745155202	-0.717644347667997	0.472976605964038	0.544744537033536	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__succinicans"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__succinicans"	"867450"	"g__Flavobacterium.s__succinicans"	4.61901979634468e-05	0.263807116378791	19
"548"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__"	1.3056092401187	-1.97686687038855	2.76885122628298	-0.713966446309354	0.475247927861919	0.545712596500682	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Methylobacteriaceae"	"g__Methylobacterium"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__"	"926160"	"g__Methylobacterium.s__"	0.00128107069851748	0.263036021427411	19
"549"	"k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__"	0.776520857793787	-2.09128691818868	2.94265229479468	-0.710680946535207	0.477281969320438	0.545712596500682	"k__Bacteria"	"p__Bacteroidetes"	"c__Cytophagia"	"o__Cytophagales"	"f__Cyclobacteriaceae"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__"	"643122"	"g__.s__"	5.6372279037545e-05	0.263036021427411	19
"550"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Fluviicola.s__"	0.776333207107449	-2.0963783905329	2.94097804084573	-0.71281674375578	0.475959163203045	0.545712596500682	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Cryomorphaceae"	"g__Fluviicola"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Fluviicola.s__"	"325694"	"g__Fluviicola.s__"	6.47611793745867e-05	0.263036021427411	19
"551"	"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__.s__"	0.601046453630022	-2.1291766875563	2.99120411263791	-0.711812570249042	0.476580847648859	0.545712596500682	"k__Bacteria"	"p__Verrucomicrobia"	"c__Verrucomicrobiae"	"o__Verrucomicrobiales"	"f__Verrucomicrobiaceae"	"g__"	"s__"	"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__.s__"	"341698"	"g__.s__"	3.53865389605794e-05	0.263036021427411	19
"552"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__"	9.7960509912303	-1.52043413998787	2.16741152025093	-0.701497673968182	0.482992485725179	0.551241423925476	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__"	"974121"	"g__Pseudomonas.s__"	0.000582386997829061	0.258658154115152	19
"553"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__"	0.572424291583815	-2.08156665915508	2.99196501864559	-0.695718915890724	0.486604876993522	0.554359986448316	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Peptostreptococcaceae"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__"	"531374"	"g__.s__"	0.000233339103077993	0.256208124521502	19
"554"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__"	1.02791044353703	1.89488794621825	2.74773758990842	0.68961750684548	0.490434754999452	0.55771461308602	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Methylobacteriaceae"	"g__Methylobacterium"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__"	"574655"	"g__Methylobacterium.s__"	0.000213575407587601	0.253587976093918	19
"555"	"k__Bacteria.p__Actinobacteria.c__Thermoleophilia.o__Gaiellales.f__Gaiellaceae.g__.s__"	0.575458257612274	-2.04789370548963	2.99251827649065	-0.684337910841838	0.493761812993299	0.560486382316718	"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Gaiellales"	"f__Gaiellaceae"	"g__"	"s__"	"k__Bacteria.p__Actinobacteria.c__Thermoleophilia.o__Gaiellales.f__Gaiellaceae.g__.s__"	"568461"	"g__.s__"	2.37519034511516e-05	0.2514349346418	19
"556"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__"	0.670570055202644	-1.44898039511318	2.13638922605994	-0.678238018352806	0.497620790746096	0.562838596355548	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Methylobacteriaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__"	"2693230"	"g__.s__"	7.36072942338975e-05	0.249616128704431	19
"557"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__"	0.711926231854368	-1.99845066225447	2.94190173848092	-0.679305714434361	0.496944176433635	0.562838596355548	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__"	"1072854"	"g__.s__"	7.70874188210311e-05	0.249616128704431	19
"558"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__"	0.552265117026272	-2.01231901356929	2.99311672543774	-0.672315582104466	0.501382811947468	0.563675850460636	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Sphingomonadales"	"f__Sphingomonadaceae"	"g__Sphingobium"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__"	"509021"	"g__Sphingobium.s__"	4.5037257762467e-05	0.248970571240397	19
"559"	"k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Dyadobacter.s__"	0.553539541474056	-2.01450900135771	2.99307946466699	-0.673055635554883	0.500911896724282	0.563675850460636	"k__Bacteria"	"p__Bacteroidetes"	"c__Cytophagia"	"o__Cytophagales"	"f__Cytophagaceae"	"g__Dyadobacter"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Dyadobacter.s__"	"916183"	"g__Dyadobacter.s__"	4.4530702063627e-05	0.248970571240397	19
"560"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__RF16.g__.s__"	0.553539541474056	-2.01450900135771	2.99307946466699	-0.673055635554883	0.500911896724282	0.563675850460636	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__RF16"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__RF16.g__.s__"	"325388"	"g__.s__"	4.4530702063627e-05	0.248970571240397	19
"561"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.g__Arthrobacter.s__"	0.543259520890766	-1.98064831077009	2.94984914062784	-0.671440543684391	0.501939923981614	0.563675850460636	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Micrococcaceae"	"g__Arthrobacter"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.g__Arthrobacter.s__"	"581042"	"g__Arthrobacter.s__"	3.94218826883518e-05	0.248970571240397	19
"562"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__.g__.s__"	0.550959249160853	-2.00242287533482	2.99328579400179	-0.66897149592179	0.503513660922169	0.56443702203019	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Sphingomonadales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__.g__.s__"	"729513"	"g__.s__"	0.000271107980627561	0.248384508142164	19
"563"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Sinobacteraceae.g__.s__"	0.553104052513698	-1.99281475242955	2.99345103502269	-0.665724853727046	0.505586984477392	0.56575452969939	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Sinobacteraceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Sinobacteraceae.g__.s__"	"18516"	"g__.s__"	2.86404383896436e-05	0.247371960191485	19
"564"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__.s__"	0.791610299554977	1.41816889864729	2.14483367249623	0.661202272620411	0.508482604020281	0.566252465067361	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__.s__"	"1108289"	"g__.s__"	0.000625407086165879	0.246989894360441	19
"565"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__stercorea"	0.528838969131681	-1.97986761183378	2.99367541624192	-0.661350125365023	0.508387802793417	0.566252465067361	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__stercorea"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__stercorea"	"591785"	"g__Prevotella.s__stercorea"	7.29971333091246e-05	0.246989894360441	19
"566"	"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Pedobacter.s__"	0.53486860978023	-1.97829564649212	2.99370279408999	-0.660818986573273	0.50872840512401	0.566252465067361	"k__Bacteria"	"p__Bacteroidetes"	"c__Sphingobacteriia"	"o__Sphingobacteriales"	"f__Sphingobacteriaceae"	"g__Pedobacter"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Pedobacter.s__"	"896276"	"g__Pedobacter.s__"	6.60184640276299e-05	0.246989894360441	19
"567"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.g__.s__"	0.525258869524086	-1.96764077619027	2.99388913648714	-0.657218983899645	0.511040120690958	0.567822356323286	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.g__.s__"	"4431397"	"g__.s__"	0.000257001640217838	0.245787512414775	19
"568"	"k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Planctomyces.s__"	1.25215600034962	-1.92309035626629	2.96761526222841	-0.648025497355821	0.516968459142538	0.573398114894012	"k__Bacteria"	"p__Planctomycetes"	"c__Planctomycetia"	"o__Planctomycetales"	"f__Planctomycetaceae"	"g__Planctomyces"	"s__"	"k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Planctomyces.s__"	"385507"	"g__Planctomyces.s__"	0.000350650374266836	0.241543739175502	19
"569"	"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Pedobacter.s__"	1.07282146112031	1.89566458918459	2.95630029946879	0.641228697072899	0.521374107476538	0.577268343954691	"k__Bacteria"	"p__Bacteroidetes"	"c__Sphingobacteriia"	"o__Sphingobacteriales"	"f__Sphingobacteriaceae"	"g__Pedobacter"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Pedobacter.s__"	"1053703"	"g__Pedobacter.s__"	0.000417461910867935	0.238622257541634	19
"570"	"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__.g__.s__"	2.01760890691029	-1.84943063717482	2.94063876871333	-0.628921395191981	0.529400518319608	0.584102148058411	"k__Bacteria"	"p__Bacteroidetes"	"c__Sphingobacteriia"	"o__Sphingobacteriales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__.g__.s__"	"995583"	"g__.s__"	0.000642449312630191	0.233511196622488	19
"571"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.g__.s__"	3.69880422679899	-1.62653912032377	2.58046587254983	-0.630327700756045	0.528480202917832	0.584102148058411	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Micrococcaceae"	"g__"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.g__.s__"	"828667"	"g__.s__"	0.000626302016659716	0.233511196622488	19
"572"	"k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__SBR1031.f__A4b.g__.s__"	0.916014165945532	1.79074914773983	2.96161330210891	0.604653263295606	0.545409408173686	0.600713159352136	"k__Bacteria"	"p__Chloroflexi"	"c__Anaerolineae"	"o__SBR1031"	"f__A4b"	"g__"	"s__"	"k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__SBR1031.f__A4b.g__.s__"	"822806"	"g__.s__"	6.11037948818765e-05	0.221332854199772	19
"573"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	1.09884267504053	-1.37519918689961	2.30315638678327	-0.597093273731317	0.550445108424666	0.605201428110889	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	"339084"	"g__Flavobacterium.s__"	8.52266649809838e-05	0.218100055830697	19
"574"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	12.4203159230022	-1.34423228099658	2.27355444789017	-0.591247015106242	0.554354925351514	0.608438332702881	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	"469382"	"g__Flavobacterium.s__"	0.000768981414191135	0.215783432428195	19
"575"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Methylophilales.f__Methylophilaceae.g__.s__"	5.00256006797269	-1.41084603584334	2.40607932751979	-0.586367215621961	0.557628770627201	0.61096717477415	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Methylophilales"	"f__Methylophilaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Methylophilales.f__Methylophilaceae.g__.s__"	"802011"	"g__.s__"	0.000464530996367079	0.213982122322758	19
"576"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	0.60099671635097	-1.70517352307487	2.95742625027696	-0.57657347259807	0.564227623563161	0.617123963272207	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	"605681"	"g__Flavobacterium.s__"	5.58382555672579e-05	0.209627589358052	19
"577"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Methylibium.s__"	2.06453538821717	1.45814635260341	2.59274187181645	0.562395496618353	0.573846586655333	0.625472923171038	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Methylibium"	"s__"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Methylibium.s__"	"810167"	"g__Methylibium.s__"	0.000541185980235199	0.203791486245435	19
"578"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Paludibacter.s__"	6.28983586641766	-1.464058705676	2.60027060731263	-0.563040901034948	0.573407032964708	0.625472923171038	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Porphyromonadaceae"	"g__Paludibacter"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Paludibacter.s__"	"575486"	"g__Paludibacter.s__"	0.000534720020918151	0.203791486245435	19
"579"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__"	56.2962524659052	-0.784767430666398	1.42484655317723	-0.550773294791966	0.581789093010875	0.633034764415978	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Staphylococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__"	"1084865"	"g__Staphylococcus.s__"	0.00362728084012052	0.198572439146232	19
"580"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__.g__.s__"	2.46651707564064	-1.50466133112287	2.77264955129076	-0.542679954061414	0.587350178519024	0.63798381459825	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__.g__.s__"	"254949"	"g__.s__"	0.000728693634364486	0.19519033902152	19
